1.0,-0.10531183230644059,-0.002329743882084911,-0.06986853931923036,-0.1071012499995315,-0.1024008241654365,-0.06279294074341221,-0.1912295560863099,-0.024905146217237873,0.12146545450942967,0.11281353841221083,0.10859267982115517,-0.02817707935533777,0.06701996056731903,-0.051549538886050426,-0.004406031354119405,-0.14428345105402074,0.023611665175845654,0.21659414187607995,-0.18534504271768462
-0.10531183230644059,1.0,0.04324188599579828,0.05458831746801127,0.10054811194408167,-0.023650137143243866,-0.01682135444029898,-0.04503502988546409,-0.08087079703447368,0.1277325699463875,0.0198267694666646,0.09006631422732742,0.030870744245264124,0.08324364031384898,-0.12964629242799083,-0.06130297637125727,0.09145550032330514,-0.044525722923470366,-0.016771960884323405,0.10273400580704109
-0.002329743882084911,0.04324188599579828,1.0,0.13186709453147571,0.0754860628819095,-0.18876113800857544,0.007625974036515257,0.0901687347276516,0.015590548072148316,-0.029939768832301157,0.13562341362221444,-0.004208325427490365,-0.0900850333922703,0.10701752974356847,-0.042396303579178216,-0.11561273634100962,0.00226104105708275,-0.08169843645841612,0.003674287261985787,0.0689534431844231
-0.06986853931923036,0.05458831746801127,0.13186709453147571,1.0,0.13055869539301096,0.04557342989910698,0.0250189881556108,0.14603617272932035,-0.009184872530361815,-0.023223250012043468,-0.04668645579337081,-0.09833639672993084,0.03583209197789171,-0.024815645251012503,0.057285443207765484,0.20734659623503865,0.048461808422506976,-0.12103113647738276,0.15114521745843262,0.2264066678459083
-0.1071012499995315,0.10054811194408167,0.0754860628819095,0.13055869539301096,1.0,0.15052850399904516,-0.05165109572119398,0.06845439015152457,-0.16458574523514796,0.05692237382474071,-0.15814646798712423,-0.10589531564302254,0.02037196837513649,0.07890746181259656,0.11160653051739013,-0.12245477243142837,0.005018714096593158,0.1804620394430439,0.09105375310122509,0.13693611575153034
-0.1024008241654365,-0.023650137143243866,-0.18876113800857544,0.04557342989910698,0.15052850399904516,1.0,0.0863558666059959,0.02359089784854516,-0.16956461525058608,-0.15868951372939147,7.487250962077793E-5,-0.0037251273935277607,0.06565028832937211,0.01622672505231628,0.17385764319244673,0.08710244874319531,0.039214233698912505,0.06609614351198251,0.14239800981271297,-0.023900564665378782
-0.06279294074341221,-0.01682135444029898,0.007625974036515257,0.0250189881556108,-0.05165109572119398,0.0863558666059959,1.0,0.08820411127461385,0.13847053302002987,-0.1348571713416108,0.03549436142502626,-0.04127658089787264,0.13497120622164926,0.04815598336235581,0.031174723631262245,-0.06607045012520321,0.1426333280574267,0.15905529251959047,-0.10448503605776559,0.10676557170065992
-0.1912295560863099,-0.04503502988546409,0.0901687347276516,0.14603617272932035,0.06845439015152457,0.02359089784854516,0.08820411127461385,1.0,-0.01256169553015062,0.12752140412267565,-0.08299454766151647,0.1725354674853955,0.11910733538713089,0.18955237088895285,0.0534691960870062,0.039627090470610464,0.1947165618690557,-0.024096150489801307,-0.052876254069464584,0.0570073175839992
-0.024905146217237873,-0.08087079703447368,0.015590548072148316,-0.009184872530361815,-0.16458574523514796,-0.16956461525058608,0.13847053302002987,-0.01256169553015062,1.0,0.008953761930664167,0.028711032611779742,-0.15107424919773924,0.05709975652853964,-0.017089242008971633,0.06883290735378754,0.11566861340762721,0.1013217011410953,0.07659828596852473,0.03312746007478401,-0.003190288475141692
0.12146545450942967,0.1277325699463875,-0.029939768832301157,-0.023223250012043468,0.05692237382474071,-0.15868951372939147,-0.1348571713416108,0.12752140412267565,0.008953761930664167,1.0,0.05783355169838906,-0.08109833552773589,0.014678080773396681,-0.09940839121484965,-0.09056217354097214,-0.12641924687797043,-0.10915522333262738,-0.038095582754298425,0.02692641978502869,-0.021592267929092093
